LRCX US Equity,12/31/2010,12/31/2013,0,5%,0.02516419,-0.03315350,-0.04226169,0.46563700,0.07977100,0.07977100,0.11310850,0.09518863,-0.07648788,0.25624000,0.37291900,0.37291900,0.11038706,0.12572313,-0.13632938,0.22494500,0.39230300,0.39230300,0.18106531,0.04284188,-0.12086788,0.36837000,0.48965200,0.48965200,0.19131238,0.25523619,0.13065419,0.35761500,0.47302200,0.47302200,0.12583131,0.02697475,-0.10100975,0.09902400,0.10622300,0.10622300,0.14170113,0.00476381,-0.11249181,0.41961800,0.50417400,0.50417400,0.17999056,0.00678738,-0.10654594,0.37305900,0.43792800,0.43792800,0.59694931,0.79807463,0.82575056,1.50825600,1.87902100,1.87902100,-11.46090463,-11.60152625,-12.45760775,-0.73204500,0.00000000,0.00000000,5.06586938,5.93349750,2.77026563,7.16026000,7.22284000,7.22284000,-3.75621619,-2.80722356,-4.87789569,-0.74213800,0.00000000,0.00000000,0.93629007,80.35484060,79.24726060,1.21697500,84.91383600,84.91383600,-0.23204951,-0.46771435,0.06534977,10.15410000,-15.68670000,-15.68670000,-0.14112909,0.35427999,1.57691632,7.55740000,-5.97350000,-5.97350000,-2.34805599,-1.81566324,-1.83903738,6.42630000,-3.07310000,-3.07310000,-3.53344016,-0.22049876,1.56293678,0.54810000,-0.42650000,-0.42650000,-0.19835375,0.12774000,-0.19434000,0.29021000,-0.23842313,0.37294000,-0.16939150,-0.48040900,-0.00279863,-0.00707900,0.17633031,0.41207700,-0.40487613,0.00989900,-0.10564244,0.00703600,0.95189975,0.30818700,-1.00723406,0.34696200,-7.75862500,0.02296100,-0.12263868,0.00865092,0.01101603,0.01101603,-0.00279863,0.00071119,-0.00707900,-0.00718300,-0.00718300,,,,,,,,,,,,
LRCX US Equity,6/30/2011,6/30/2014,0,53%,0.01695019,-0.03229963,-0.03379694,0.46243800,0.00678100,0.00678100,0.08787931,-0.04694525,0.05289825,0.24841300,0.04904300,0.04904300,0.09569675,-0.02635294,0.02054806,0.22353800,0.06107100,0.06107100,0.12710356,-0.12544163,-0.05231206,0.34155300,0.12631200,0.12631200,0.09083087,-0.05309794,0.22775069,0.28962300,0.08274700,0.08274700,0.15083419,0.04818406,-0.09655500,0.14108200,0.07891900,0.07891900,0.08456069,-0.17033981,-0.04198513,0.37956100,0.11543200,0.11543200,0.12701644,-0.10621106,-0.09516000,0.34498200,0.13704900,0.13704900,0.09465450,-0.23872506,0.41928988,0.51735400,-0.39472400,-0.39472400,-0.31332025,11.17945194,-14.80896750,1.08772100,1.81976600,1.81976600,6.08138125,4.14313438,7.01611938,8.81028000,5.30315000,5.30315000,-0.41356506,5.13301188,-1.92731669,0.76937300,1.51151100,1.51151100,-0.70412460,78.03382793,77.70715280,0.09567400,83.79253500,83.79253500,-1.13872924,-1.58276258,-1.72786422,7.26310000,-8.05600000,-8.05600000,-0.54373738,-0.74872578,-0.83761955,4.49710000,-7.66520000,-7.66520000,-0.71425490,0.83783631,-0.06650448,4.50730000,-4.07840000,-4.07840000,-3.64033481,0.18292178,0.43875934,0.29100000,-0.21500000,-0.21500000,-0.24630688,0.15697000,-0.17539688,0.27973000,-0.18741813,0.34179000,-0.11127900,-0.42917100,-0.00210063,-0.00638900,0.06673169,0.32146600,-0.02367937,0.30093800,0.06863331,0.18334800,0.64440363,0.01013800,-1.37144869,0.01185300,-7.32244800,0.01404900,-0.24030527,0.01174302,0.00578420,0.00578420,-0.00210063,-0.00028850,-0.00638900,-0.00202600,-0.00202600,,,,,,,,,,,,
LRCX US Equity,12/31/2011,12/31/2014,0,114%,0.01093637,-0.01422781,-0.04738131,0.43573600,-0.02990100,-0.02990100,0.06722225,-0.04588625,0.04930237,0.17205000,-0.08419000,-0.08419000,0.06809113,-0.04229594,0.08342719,0.14624500,-0.07870000,-0.07870000,0.07525794,-0.10580738,-0.06296550,0.18173300,-0.18663700,-0.18663700,0.03479419,-0.15651819,0.09871800,0.16087800,-0.19673700,-0.19673700,0.15419556,0.02836425,0.05533900,0.13203000,0.03300600,0.03300600,0.07105338,-0.07064775,-0.06588394,0.21380100,-0.20581700,-0.20581700,0.07760063,-0.10238994,-0.09560256,0.19020400,-0.18285500,-0.18285500,-0.10118419,-0.69813350,0.09994113,-0.05961400,-1.56787000,-1.56787000,-0.29030994,11.17059469,-0.43093156,-0.38862000,0.34342500,0.34342500,4.37914313,-0.68672625,5.24677125,6.95617000,-0.20409000,-0.20409000,-0.45028669,3.30592950,0.49870594,-0.32544500,0.41669300,0.41669300,0.02983156,-0.90645850,79.44838210,0.01680800,-1.20016700,-1.20016700,-0.74850440,-0.51645489,-0.98416924,7.79160000,-2.36250000,-2.36250000,-0.50122371,-0.36009463,-0.00581463,4.23610000,-3.32130000,-3.32130000,-0.49827563,1.84978036,0.03411712,5.18780000,-1.23850000,-1.23850000,-2.76869407,0.76474609,0.54424733,0.24630000,-0.30180000,-0.30180000,-0.11759750,0.29304000,-0.13289500,0.46471000,-0.16803000,0.39846000,-0.15071425,-0.45662600,0.02095175,-0.00473900,0.01645100,0.18275500,0.02622906,0.30530800,0.07824819,0.18900600,0.68834319,0.00775200,-1.30202863,0.00925200,-7.27597588,0.06155100,-0.40966490,0.00798008,-0.00067084,-0.00067084,0.02095175,0.02375038,-0.00473900,0.00234000,0.00234000,,,,,,,,,,,,
