timestamp,Price,prediction
1993-07-23 00:00:00,204.15,204.50731004823743
1993-07-26 00:00:00,204.99,204.4001170337662
1993-07-27 00:00:00,204.33,204.57708192363634
1993-07-28 00:00:00,204.01,204.50295734654543
1993-07-29 00:00:00,205.0,204.35507014258178
1993-07-30 00:00:00,203.77,204.54854909980725
1993-08-02 00:00:00,204.78,204.31498436986507
1993-08-03 00:00:00,204.67,204.45448905890555
1993-08-04 00:00:00,204.65,204.51914234123387
1993-08-05 00:00:00,204.74,204.5583996388637
1993-08-06 00:00:00,205.0,204.61287974720457
1993-08-09 00:00:00,205.73,204.7290158230432
1993-08-10 00:00:00,204.85,205.02931107613023
1993-08-11 00:00:00,205.08,204.97551775329117
1993-08-12 00:00:00,204.03,205.00686242730382
1993-08-13 00:00:00,204.46,204.71380369911267
1993-08-16 00:00:00,205.9,204.63766258937886
1993-08-17 00:00:00,207.47,205.0163638125652
1993-08-18 00:00:00,209.6,205.75245466879562
1993-08-19 00:00:00,209.55,206.9067182681569
1993-08-20 00:00:00,209.51,207.69970278770984
1993-08-23 00:00:00,208.77,208.2427919513969
1993-08-24 00:00:00,210.49,208.4009543659778
1993-08-25 00:00:00,209.93,209.02766805618444
1993-08-26 00:00:00,209.88,209.29836763932911
1993-08-27 00:00:00,210.23,209.47285734753038
1993-08-30 00:00:00,210.87,209.70000014327124
1993-08-31 00:00:00,211.58,210.05100010028985
1993-09-01 00:00:00,211.55,210.50970007020288
1993-09-02 00:00:00,211.37,210.821790049142
1993-09-03 00:00:00,211.2,210.9862530343994
1993-09-06 00:00:00,211.2,211.05037712407955
1993-09-07 00:00:00,209.03,211.09526398685566
1993-09-08 00:00:00,207.53,210.47568479079897
1993-09-09 00:00:00,207.93,209.59197935355928
1993-09-10 00:00:00,209.47,209.09338554749147
1993-09-13 00:00:00,209.04,209.206369883244
1993-09-14 00:00:00,208.34,209.15645891827077
1993-09-15 00:00:00,209.22,208.91152124278955
1993-09-16 00:00:00,208.55,209.00406486995266
1993-09-17 00:00:00,208.22,208.86784540896684
1993-09-20 00:00:00,206.43,208.67349178627677
1993-09-21 00:00:00,205.92,208.00044425039374
1993-09-22 00:00:00,207.83,207.3763109752756
1993-09-23 00:00:00,209.35,207.5124176826929
1993-09-24 00:00:00,209.35,208.063692377885
1993-09-27 00:00:00,211.17,208.44958466451948
1993-09-28 00:00:00,210.8,209.26570926516362
1993-09-29 00:00:00,210.05,209.72599648561453
1993-09-30 00:00:00,209.6,209.82319753993016
1993-10-01 00:00:00,209.98,209.7562382779511
