date,rlg_price
datetime,float
T,
11/8/2002 0:00,377.67
11/11/2002 0:00,369.52
11/12/2002 0:00,372.84
11/13/2002 0:00,373.79
11/14/2002 0:00,383.56
11/15/2002 0:00,384.69
11/18/2002 0:00,380.41
11/19/2002 0:00,377.70
11/20/2002 0:00,385.58
11/21/2002 0:00,393.36
11/22/2002 0:00,391.35
11/25/2002 0:00,391.99
11/26/2002 0:00,383.98
11/27/2002 0:00,394.57
11/28/2002 0:00,394.57
11/29/2002 0:00,393.11
12/2/2002 0:00,392.87
12/3/2002 0:00,386.82
12/4/2002 0:00,385.90
12/5/2002 0:00,380.99
12/6/2002 0:00,383.02
12/9/2002 0:00,374.16
12/10/2002 0:00,379.58
12/11/2002 0:00,379.98
12/12/2002 0:00,378.41
12/13/2002 0:00,372.02
12/16/2002 0:00,380.03
12/17/2002 0:00,376.43
12/18/2002 0:00,370.92
12/19/2002 0:00,368.12
12/20/2002 0:00,372.08
12/23/2002 0:00,373.81
12/24/2002 0:00,372.11
12/25/2002 0:00,372.11
12/26/2002 0:00,369.86
12/27/2002 0:00,364.28
12/30/2002 0:00,365.46
12/31/2002 0:00,365.44
1/1/2003 0:00,365.44
1/2/2003 0:00,377.94
1/3/2003 0:00,377.66
1/6/2003 0:00,384.03
1/7/2003 0:00,382.55
1/8/2003 0:00,377.35
1/9/2003 0:00,384.97
1/10/2003 0:00,385.42
1/13/2003 0:00,384.99
1/14/2003 0:00,386.85
1/15/2003 0:00,380.92
1/16/2003 0:00,379.51
1/17/2003 0:00,373.10
1/20/2003 0:00,373.10
1/21/2003 0:00,368.12
1/22/2003 0:00,365.20
1/23/2003 0:00,369.93
1/24/2003 0:00,359.17
1/27/2003 0:00,353.56
1/28/2003 0:00,358.39
1/29/2003 0:00,360.63
1/30/2003 0:00,352.29
1/31/2003 0:00,356.31
2/3/2003 0:00,357.62
2/4/2003 0:00,352.46
2/5/2003 0:00,350.91
2/6/2003 0:00,349.39
2/7/2003 0:00,345.80
2/10/2003 0:00,348.61
2/11/2003 0:00,346.58
2/12/2003 0:00,342.54
2/13/2003 0:00,340.99
2/14/2003 0:00,348.50
2/17/2003 0:00,348.50
2/18/2003 0:00,356.29
2/19/2003 0:00,354.15
2/20/2003 0:00,351.38
2/21/2003 0:00,356.18
2/24/2003 0:00,349.74
2/25/2003 0:00,352.31
2/26/2003 0:00,347.74
2/27/2003 0:00,352.05
2/28/2003 0:00,354.20
3/3/2003 0:00,350.41
3/4/2003 0:00,345.23
3/5/2003 0:00,348.36
3/6/2003 0:00,346.26
3/7/2003 0:00,349.06
3/10/2003 0:00,340.66
3/11/2003 0:00,338.51
3/12/2003 0:00,340.99
3/13/2003 0:00,353.42
3/14/2003 0:00,353.33
3/17/2003 0:00,366.66
3/18/2003 0:00,368.50
3/19/2003 0:00,371.09
3/20/2003 0:00,371.76
3/21/2003 0:00,380.36
3/24/2003 0:00,366.79
3/25/2003 0:00,371.90
3/26/2003 0:00,369.75
3/27/2003 0:00,369.20
3/28/2003 0:00,366.74
3/31/2003 0:00,360.45
4/1/2003 0:00,363.56
4/2/2003 0:00,373.83
4/3/2003 0:00,373.19
4/4/2003 0:00,372.92
4/7/2003 0:00,373.36
4/8/2003 0:00,372.81
4/9/2003 0:00,366.91
4/10/2003 0:00,368.77
4/11/2003 0:00,367.55
4/14/2003 0:00,374.60
4/15/2003 0:00,376.27
4/16/2003 0:00,372.10
4/17/2003 0:00,378.55
4/18/2003 0:00,378.55
4/21/2003 0:00,377.62
4/22/2003 0:00,385.09
4/23/2003 0:00,387.60
4/24/2003 0:00,385.02
4/25/2003 0:00,379.51
4/28/2003 0:00,386.19
4/29/2003 0:00,388.31
4/30/2003 0:00,386.88
5/1/2003 0:00,386.91
5/2/2003 0:00,393.00
5/5/2003 0:00,392.29
5/6/2003 0:00,395.90
5/7/2003 0:00,393.36
5/8/2003 0:00,389.56
5/9/2003 0:00,396.02
5/12/2003 0:00,401.04
5/13/2003 0:00,399.46
5/14/2003 0:00,398.09
5/15/2003 0:00,401.04
5/16/2003 0:00,398.70
5/19/2003 0:00,388.35
5/20/2003 0:00,387.56
5/21/2003 0:00,388.32
5/22/2003 0:00,392.27
5/23/2003 0:00,391.39
5/26/2003 0:00,391.39
5/27/2003 0:00,399.58
5/28/2003 0:00,400.65
5/29/2003 0:00,400.48
5/30/2003 0:00,405.81
6/2/2003 0:00,405.66
6/3/2003 0:00,408.29
6/4/2003 0:00,414.49
6/5/2003 0:00,416.48
6/6/2003 0:00,415.44
6/9/2003 0:00,410.30
6/10/2003 0:00,414.48
6/11/2003 0:00,418.89
6/12/2003 0:00,418.95
6/13/2003 0:00,414.67
6/16/2003 0:00,425.19
6/17/2003 0:00,426.61
6/18/2003 0:00,426.92
6/19/2003 0:00,420.31
6/20/2003 0:00,419.76
6/23/2003 0:00,413.28
6/24/2003 0:00,413.65
6/25/2003 0:00,410.37
6/26/2003 0:00,415.52
6/27/2003 0:00,411.57
6/30/2003 0:00,410.92
7/1/2003 0:00,414.20
7/2/2003 0:00,419.82
7/3/2003 0:00,416.52
7/4/2003 0:00,416.52
7/7/2003 0:00,425.90
7/8/2003 0:00,428.11
7/9/2003 0:00,425.60
7/10/2003 0:00,420.26
7/11/2003 0:00,424.11
7/14/2003 0:00,426.80
7/15/2003 0:00,425.75
7/16/2003 0:00,423.87
7/17/2003 0:00,417.35
7/18/2003 0:00,420.87
7/21/2003 0:00,414.64
7/22/2003 0:00,417.91
7/23/2003 0:00,419.82
7/24/2003 0:00,416.34
7/25/2003 0:00,423.58
7/28/2003 0:00,422.64
7/29/2003 0:00,419.76
7/30/2003 0:00,419.44
7/31/2003 0:00,420.91
8/1/2003 0:00,416.77
8/4/2003 0:00,417.73
8/5/2003 0:00,409.88
8/6/2003 0:00,408.66
8/7/2003 0:00,412.12
8/8/2003 0:00,412.63
8/11/2003 0:00,414.61
8/12/2003 0:00,418.57
8/13/2003 0:00,415.92
8/14/2003 0:00,418.14
8/15/2003 0:00,419.02
8/18/2003 0:00,424.41
8/19/2003 0:00,425.62
8/20/2003 0:00,424.37
8/21/2003 0:00,426.36
8/22/2003 0:00,423.51
8/25/2003 0:00,424.27
8/26/2003 0:00,425.53
8/27/2003 0:00,426.32
8/28/2003 0:00,428.98
8/29/2003 0:00,430.97
9/1/2003 0:00,430.97
9/2/2003 0:00,437.35
9/3/2003 0:00,439.19
9/4/2003 0:00,440.87
9/5/2003 0:00,438.15
9/8/2003 0:00,443.38
9/9/2003 0:00,439.68
9/10/2003 0:00,433.82
9/11/2003 0:00,437.18
9/12/2003 0:00,438.27
9/15/2003 0:00,436.86
9/16/2003 0:00,443.87
9/17/2003 0:00,442.29
9/18/2003 0:00,447.21
9/19/2003 0:00,445.24
9/22/2003 0:00,438.99
9/23/2003 0:00,443.01
9/24/2003 0:00,433.01
9/25/2003 0:00,429.90
9/26/2003 0:00,426.57
9/29/2003 0:00,431.46
9/30/2003 0:00,425.95
10/1/2003 0:00,435.88
10/2/2003 0:00,436.92
10/3/2003 0:00,441.90
10/6/2003 0:00,443.13
10/7/2003 0:00,445.55
10/8/2003 0:00,442.91
10/9/2003 0:00,445.23
10/10/2003 0:00,444.43
10/13/2003 0:00,447.19
10/14/2003 0:00,448.87
10/15/2003 0:00,447.28
10/16/2003 0:00,449.19
10/17/2003 0:00,443.72
10/20/2003 0:00,446.75
10/21/2003 0:00,449.07
10/22/2003 0:00,441.19
10/23/2003 0:00,441.70
10/24/2003 0:00,439.33
10/27/2003 0:00,440.62
10/28/2003 0:00,449.15
10/29/2003 0:00,449.06
10/30/2003 0:00,448.21
10/31/2003 0:00,449.49
11/3/2003 0:00,453.22
11/4/2003 0:00,450.28
11/5/2003 0:00,450.34
11/6/2003 0:00,453.40
11/7/2003 0:00,451.13
11/10/2003 0:00,447.48
11/11/2003 0:00,447.08
11/12/2003 0:00,454.14
11/13/2003 0:00,454.39
11/14/2003 0:00,450.52
11/17/2003 0:00,447.37
11/18/2003 0:00,443.53
11/19/2003 0:00,447.99
11/20/2003 0:00,443.46
11/21/2003 0:00,443.75
11/24/2003 0:00,452.65
11/25/2003 0:00,452.07
11/26/2003 0:00,453.54
11/27/2003 0:00,453.54
11/28/2003 0:00,453.76
12/1/2003 0:00,459.21
12/2/2003 0:00,457.15
12/3/2003 0:00,455.26
12/4/2003 0:00,456.54
12/5/2003 0:00,452.16
12/8/2003 0:00,455.13
12/9/2003 0:00,449.81
12/10/2003 0:00,449.34
12/11/2003 0:00,455.36
12/12/2003 0:00,455.95
12/15/2003 0:00,452.68
12/16/2003 0:00,454.67
12/17/2003 0:00,454.97
12/18/2003 0:00,460.70
12/19/2003 0:00,459.64
12/22/2003 0:00,460.67
12/23/2003 0:00,462.55
12/24/2003 0:00,461.83
12/25/2003 0:00,461.83
12/26/2003 0:00,462.51
12/29/2003 0:00,468.38
12/30/2003 0:00,468.16
12/31/2003 0:00,468.90
1/1/2004 0:00,468.90
1/2/2004 0:00,467.57
1/5/2004 0:00,473.50
1/6/2004 0:00,474.76
1/7/2004 0:00,477.21
1/8/2004 0:00,478.94
1/9/2004 0:00,475.19
1/12/2004 0:00,477.90
1/13/2004 0:00,474.79
1/14/2004 0:00,478.34
1/15/2004 0:00,478.70
1/16/2004 0:00,483.16
1/19/2004 0:00,483.16
1/20/2004 0:00,482.26
1/21/2004 0:00,484.88
1/22/2004 0:00,483.45
1/23/2004 0:00,482.72
1/26/2004 0:00,489.30
1/27/2004 0:00,483.65
1/28/2004 0:00,476.91
1/29/2004 0:00,479.59
1/30/2004 0:00,478.29
2/2/2004 0:00,480.05
2/3/2004 0:00,481.08
2/4/2004 0:00,476.93
2/5/2004 0:00,477.60
2/6/2004 0:00,484.21
2/9/2004 0:00,482.48
2/10/2004 0:00,484.46
2/11/2004 0:00,488.93
2/12/2004 0:00,486.31
2/13/2004 0:00,483.31
2/16/2004 0:00,483.31
2/17/2004 0:00,487.89
2/18/2004 0:00,486.15
2/19/2004 0:00,483.00
2/20/2004 0:00,482.25
2/23/2004 0:00,479.50
2/24/2004 0:00,479.28
2/25/2004 0:00,480.89
2/26/2004 0:00,481.48
2/27/2004 0:00,480.73
3/1/2004 0:00,485.68
3/2/2004 0:00,481.97
3/3/2004 0:00,482.65
3/4/2004 0:00,485.09
3/5/2004 0:00,485.02
3/8/2004 0:00,479.58
3/9/2004 0:00,476.74
3/10/2004 0:00,470.23
3/11/2004 0:00,463.68
3/12/2004 0:00,469.50
3/15/2004 0:00,462.34
3/16/2004 0:00,464.66
3/17/2004 0:00,469.40
3/18/2004 0:00,467.92
3/19/2004 0:00,462.32
3/22/2004 0:00,456.51
3/23/2004 0:00,455.95
3/24/2004 0:00,456.21
3/25/2004 0:00,465.12
3/26/2004 0:00,464.09
3/29/2004 0:00,470.71
3/30/2004 0:00,472.10
3/31/2004 0:00,471.45
4/1/2004 0:00,474.34
4/2/2004 0:00,480.38
4/5/2004 0:00,484.70
4/6/2004 0:00,482.56
4/7/2004 0:00,479.80
4/8/2004 0:00,479.18
4/9/2004 0:00,479.18
4/12/2004 0:00,481.71
4/13/2004 0:00,475.73
4/14/2004 0:00,475.93
4/15/2004 0:00,476.42
4/16/2004 0:00,477.87
4/19/2004 0:00,479.70
4/20/2004 0:00,471.75
4/21/2004 0:00,475.00
4/22/2004 0:00,481.07
4/23/2004 0:00,482.54
4/26/2004 0:00,479.85
4/27/2004 0:00,480.21
4/28/2004 0:00,473.23
4/29/2004 0:00,469.58
4/30/2004 0:00,465.76
5/3/2004 0:00,470.21
5/4/2004 0:00,470.84
5/5/2004 0:00,472.31
5/6/2004 0:00,469.46
5/7/2004 0:00,464.93
5/10/2004 0:00,461.52
5/11/2004 0:00,465.72
5/12/2004 0:00,465.18
5/13/2004 0:00,464.66
5/14/2004 0:00,462.56
5/17/2004 0:00,458.03
5/18/2004 0:00,461.41
5/19/2004 0:00,459.83
5/20/2004 0:00,459.55
5/21/2004 0:00,461.40
5/24/2004 0:00,461.89
5/25/2004 0:00,469.50
5/26/2004 0:00,470.73
5/27/2004 0:00,474.05
5/28/2004 0:00,473.93
5/31/2004 0:00,473.93
6/1/2004 0:00,474.20
6/2/2004 0:00,475.53
6/3/2004 0:00,471.86
6/4/2004 0:00,474.60
6/7/2004 0:00,482.44
6/8/2004 0:00,483.41
6/9/2004 0:00,477.99
6/10/2004 0:00,479.55
6/11/2004 0:00,479.55
6/14/2004 0:00,475.31
6/15/2004 0:00,478.30
6/16/2004 0:00,478.55
6/17/2004 0:00,476.89
6/18/2004 0:00,477.51
6/21/2004 0:00,475.11
6/22/2004 0:00,477.13
6/23/2004 0:00,481.23
6/24/2004 0:00,479.64
6/25/2004 0:00,476.59
6/28/2004 0:00,475.49
6/29/2004 0:00,477.35
6/30/2004 0:00,479.35
7/1/2004 0:00,473.45
7/2/2004 0:00,471.18
7/5/2004 0:00,471.18
7/6/2004 0:00,465.57
7/7/2004 0:00,466.74
7/8/2004 0:00,462.33
7/9/2004 0:00,463.68
7/12/2004 0:00,463.03
7/13/2004 0:00,463.44
7/14/2004 0:00,460.81
7/15/2004 0:00,459.04
7/16/2004 0:00,455.29
7/19/2004 0:00,453.64
7/20/2004 0:00,458.34
7/21/2004 0:00,450.49
7/22/2004 0:00,452.58
7/23/2004 0:00,446.15
7/26/2004 0:00,444.18
7/27/2004 0:00,449.21
7/28/2004 0:00,448.12
7/29/2004 0:00,450.79
7/30/2004 0:00,452.01
8/2/2004 0:00,453.66
8/3/2004 0:00,449.37
8/4/2004 0:00,448.91
8/5/2004 0:00,440.95
8/6/2004 0:00,433.25
8/9/2004 0:00,433.08
8/10/2004 0:00,439.57
8/11/2004 0:00,437.41
8/12/2004 0:00,432.27
8/13/2004 0:00,432.70
8/16/2004 0:00,438.46
8/17/2004 0:00,440.58
8/18/2004 0:00,446.88
8/19/2004 0:00,444.83
8/20/2004 0:00,447.86
8/23/2004 0:00,447.35
8/24/2004 0:00,447.09
8/25/2004 0:00,451.19
8/26/2004 0:00,450.78
8/27/2004 0:00,452.52
8/30/2004 0:00,447.84
8/31/2004 0:00,449.19
9/1/2004 0:00,450.80
9/2/2004 0:00,456.25
9/3/2004 0:00,453.02
9/6/2004 0:00,453.02
9/7/2004 0:00,455.44
9/8/2004 0:00,453.70
9/9/2004 0:00,455.05
9/10/2004 0:00,458.40
9/13/2004 0:00,460.20
9/14/2004 0:00,461.63
9/15/2004 0:00,457.65
9/16/2004 0:00,458.04
9/17/2004 0:00,459.92
9/20/2004 0:00,457.72
9/21/2004 0:00,460.05
9/22/2004 0:00,452.91
9/23/2004 0:00,451.81
9/24/2004 0:00,451.58
9/27/2004 0:00,448.19
9/28/2004 0:00,450.39
9/29/2004 0:00,453.46
9/30/2004 0:00,453.15
10/1/2004 0:00,460.44
10/4/2004 0:00,462.45
10/5/2004 0:00,461.76
10/6/2004 0:00,464.21
10/7/2004 0:00,458.29
10/8/2004 0:00,453.11
10/11/2004 0:00,454.55
10/12/2004 0:00,453.25
10/13/2004 0:00,451.15
10/14/2004 0:00,446.71
10/15/2004 0:00,447.94
10/18/2004 0:00,451.95
10/19/2004 0:00,448.54
10/20/2004 0:00,449.22
10/21/2004 0:00,451.31
10/22/2004 0:00,445.51
10/25/2004 0:00,444.41
10/26/2004 0:00,450.31
10/27/2004 0:00,458.75
10/28/2004 0:00,459.56
10/29/2004 0:00,459.96
11/1/2004 0:00,459.52
11/2/2004 0:00,460.16
11/3/2004 0:00,465.26
11/4/2004 0:00,470.93
11/5/2004 0:00,473.90
11/8/2004 0:00,473.33
11/9/2004 0:00,472.94
11/10/2004 0:00,471.61
11/11/2004 0:00,476.23
11/12/2004 0:00,480.48
11/15/2004 0:00,481.83
11/16/2004 0:00,478.22
11/17/2004 0:00,480.82
11/18/2004 0:00,481.35
11/19/2004 0:00,474.60
11/22/2004 0:00,477.00
11/23/2004 0:00,476.51
11/24/2004 0:00,478.83
11/25/2004 0:00,478.83
11/26/2004 0:00,478.87
11/29/2004 0:00,477.82
11/30/2004 0:00,475.18
12/1/2004 0:00,484.06
12/2/2004 0:00,485.45
12/3/2004 0:00,486.12
12/6/2004 0:00,485.41
12/7/2004 0:00,479.83
12/8/2004 0:00,482.63
12/9/2004 0:00,485.39
12/10/2004 0:00,484.15
12/13/2004 0:00,487.30
12/14/2004 0:00,489.94
12/15/2004 0:00,490.66
12/16/2004 0:00,490.08
12/17/2004 0:00,485.85
12/20/2004 0:00,483.95
12/21/2004 0:00,488.46
12/22/2004 0:00,490.90
12/23/2004 0:00,490.92
12/24/2004 0:00,490.92
12/27/2004 0:00,489.33
12/28/2004 0:00,493.54
12/29/2004 0:00,493.96
12/30/2004 0:00,494.22
12/31/2004 0:00,493.41
1/3/2005 0:00,489.47
1/4/2005 0:00,482.68
1/5/2005 0:00,480.74
1/6/2005 0:00,481.75
1/7/2005 0:00,482.12
1/10/2005 0:00,484.63
1/11/2005 0:00,481.63
1/12/2005 0:00,483.74
1/13/2005 0:00,478.59
1/14/2005 0:00,481.60
1/17/2005 0:00,481.60
1/18/2005 0:00,485.20
1/19/2005 0:00,480.09
1/20/2005 0:00,476.03
1/21/2005 0:00,472.34
1/24/2005 0:00,468.72
1/25/2005 0:00,471.45
1/26/2005 0:00,474.29
1/27/2005 0:00,474.64
1/28/2005 0:00,473.05
1/31/2005 0:00,476.71
2/1/2005 0:00,479.43
2/2/2005 0:00,480.79
2/3/2005 0:00,478.43
2/4/2005 0:00,484.00
2/7/2005 0:00,483.60
2/8/2005 0:00,483.90
2/9/2005 0:00,478.42
2/10/2005 0:00,479.81
2/11/2005 0:00,484.19
2/14/2005 0:00,484.48
2/15/2005 0:00,486.06
2/16/2005 0:00,485.24
2/17/2005 0:00,481.53
2/18/2005 0:00,482.09
2/21/2005 0:00,482.09
2/22/2005 0:00,475.55
2/23/2005 0:00,476.93
2/24/2005 0:00,480.81
2/25/2005 0:00,484.62
2/28/2005 0:00,481.16
3/1/2005 0:00,484.92
3/2/2005 0:00,484.48
3/3/2005 0:00,483.86
3/4/2005 0:00,487.36
3/7/2005 0:00,489.90
3/8/2005 0:00,486.71
3/9/2005 0:00,483.33
3/10/2005 0:00,484.36
3/11/2005 0:00,479.72
3/14/2005 0:00,482.09
3/15/2005 0:00,478.51
3/16/2005 0:00,474.50
3/17/2005 0:00,474.36
3/18/2005 0:00,473.24
3/21/2005 0:00,471.92
3/22/2005 0:00,468.37
3/23/2005 0:00,470.07
3/24/2005 0:00,470.05
3/25/2005 0:00,470.05
3/28/2005 0:00,471.04
3/29/2005 0:00,467.35
3/30/2005 0:00,473.82
3/31/2005 0:00,471.97
4/1/2005 0:00,467.72
4/4/2005 0:00,469.60
4/5/2005 0:00,473.13
4/6/2005 0:00,472.96
4/7/2005 0:00,476.75
4/8/2005 0:00,472.83
4/11/2005 0:00,472.11
4/12/2005 0:00,474.94
4/13/2005 0:00,469.82
4/14/2005 0:00,465.60
4/15/2005 0:00,459.27
4/18/2005 0:00,459.39
4/19/2005 0:00,461.77
4/20/2005 0:00,456.33
4/21/2005 0:00,465.44
4/22/2005 0:00,460.87
4/25/2005 0:00,464.51
4/26/2005 0:00,461.04
4/27/2005 0:00,463.04
4/28/2005 0:00,458.25
4/29/2005 0:00,462.76
5/2/2005 0:00,464.87
5/3/2005 0:00,465.85
5/4/2005 0:00,471.28
5/5/2005 0:00,470.62
5/6/2005 0:00,470.97
5/9/2005 0:00,473.53
5/10/2005 0:00,469.39
5/11/2005 0:00,471.74
5/12/2005 0:00,469.09
5/13/2005 0:00,469.03
5/16/2005 0:00,474.07
5/17/2005 0:00,476.83
5/18/2005 0:00,481.86
5/19/2005 0:00,484.03
5/20/2005 0:00,483.66
5/23/2005 0:00,485.34
5/24/2005 0:00,485.94
5/25/2005 0:00,483.41
5/26/2005 0:00,487.32
5/27/2005 0:00,487.35
5/30/2005 0:00,487.35
5/31/2005 0:00,484.47
6/1/2005 0:00,488.75
6/2/2005 0:00,490.59
6/3/2005 0:00,486.25
6/6/2005 0:00,486.88
6/7/2005 0:00,486.70
6/8/2005 0:00,485.02
6/9/2005 0:00,487.59
6/10/2005 0:00,485.07
6/13/2005 0:00,486.48
6/14/2005 0:00,487.77
6/15/2005 0:00,488.28
6/16/2005 0:00,490.05
6/17/2005 0:00,491.26
6/20/2005 0:00,491.00
6/21/2005 0:00,490.56
6/22/2005 0:00,490.58
6/23/2005 0:00,485.53
6/24/2005 0:00,480.94
6/27/2005 0:00,480.35
6/28/2005 0:00,486.21
6/29/2005 0:00,485.39
6/30/2005 0:00,482.29
7/1/2005 0:00,483.26
7/4/2005 0:00,483.26
7/5/2005 0:00,487.43
7/6/2005 0:00,484.13
7/7/2005 0:00,485.68
7/8/2005 0:00,492.40
7/11/2005 0:00,495.99
7/12/2005 0:00,497.46
7/13/2005 0:00,497.42
7/14/2005 0:00,499.48
7/15/2005 0:00,500.43
7/18/2005 0:00,498.39
7/19/2005 0:00,503.04
7/20/2005 0:00,505.76
7/21/2005 0:00,502.88
7/22/2005 0:00,504.16
7/25/2005 0:00,501.38
7/26/2005 0:00,502.99
7/27/2005 0:00,505.60
7/28/2005 0:00,509.07
7/29/2005 0:00,505.65
8/1/2005 0:00,506.51
8/2/2005 0:00,510.08
8/3/2005 0:00,510.31
8/4/2005 0:00,505.81
8/5/2005 0:00,502.38
8/8/2005 0:00,500.20
8/9/2005 0:00,503.42
8/10/2005 0:00,501.69
8/11/2005 0:00,505.29
8/12/2005 0:00,502.12
8/15/2005 0:00,503.77
8/16/2005 0:00,497.48
8/17/2005 0:00,498.54
8/18/2005 0:00,497.88
8/19/2005 0:00,497.59
8/22/2005 0:00,498.20
8/23/2005 0:00,496.89
8/24/2005 0:00,493.84
8/25/2005 0:00,494.88
8/26/2005 0:00,492.17
8/29/2005 0:00,495.80
8/30/2005 0:00,493.70
8/31/2005 0:00,498.49
9/1/2005 0:00,497.41
9/2/2005 0:00,496.19
9/5/2005 0:00,496.19
9/6/2005 0:00,503.32
9/7/2005 0:00,504.83
9/8/2005 0:00,502.93
9/9/2005 0:00,505.97
9/12/2005 0:00,506.45
9/13/2005 0:00,502.99
9/14/2005 0:00,499.64
9/15/2005 0:00,499.54
9/16/2005 0:00,502.06
9/19/2005 0:00,498.64
9/20/2005 0:00,494.64
9/21/2005 0:00,489.94
9/22/2005 0:00,492.33
9/23/2005 0:00,493.49
9/26/2005 0:00,493.21
9/27/2005 0:00,493.49
9/28/2005 0:00,493.63
9/29/2005 0:00,497.91
9/30/2005 0:00,500.35
10/3/2005 0:00,500.32
10/4/2005 0:00,496.52
10/5/2005 0:00,489.25
10/6/2005 0:00,486.88
10/7/2005 0:00,488.49
10/10/2005 0:00,485.74
10/11/2005 0:00,484.10
10/12/2005 0:00,481.01
10/13/2005 0:00,482.08
10/14/2005 0:00,486.27
10/17/2005 0:00,487.39
10/18/2005 0:00,483.86
10/19/2005 0:00,491.60
10/20/2005 0:00,486.02
10/21/2005 0:00,487.20
10/24/2005 0:00,494.19
10/25/2005 0:00,491.91
10/26/2005 0:00,489.30
10/27/2005 0:00,482.87
10/28/2005 0:00,490.10
10/31/2005 0:00,495.21
11/1/2005 0:00,492.97
11/2/2005 0:00,498.30
11/3/2005 0:00,501.45
11/4/2005 0:00,502.31
11/7/2005 0:00,504.00
11/8/2005 0:00,501.70
11/9/2005 0:00,502.19
11/10/2005 0:00,507.45
11/11/2005 0:00,508.65
11/14/2005 0:00,508.14
11/15/2005 0:00,507.09
11/16/2005 0:00,508.36
11/17/2005 0:00,513.69
11/18/2005 0:00,515.09
11/21/2005 0:00,517.85
11/22/2005 0:00,520.30
11/23/2005 0:00,521.60
11/24/2005 0:00,521.60
11/25/2005 0:00,522.81
11/28/2005 0:00,518.05
11/29/2005 0:00,517.70
11/30/2005 0:00,515.91
12/1/2005 0:00,522.23
12/2/2005 0:00,522.94
12/5/2005 0:00,520.72
12/6/2005 0:00,521.63
12/7/2005 0:00,519.57
12/8/2005 0:00,518.84
12/9/2005 0:00,520.62
12/12/2005 0:00,521.51
12/13/2005 0:00,523.22
12/14/2005 0:00,524.58
12/15/2005 0:00,524.34
12/16/2005 0:00,522.93
12/19/2005 0:00,518.15
12/20/2005 0:00,518.10
12/21/2005 0:00,519.88
12/22/2005 0:00,522.31
12/23/2005 0:00,522.83
12/26/2005 0:00,522.83
12/27/2005 0:00,517.77
12/28/2005 0:00,518.81
12/29/2005 0:00,516.80
12/30/2005 0:00,513.71
1/2/2006 0:00,513.71
1/3/2006 0:00,521.13
1/4/2006 0:00,523.78
1/5/2006 0:00,523.90
1/6/2006 0:00,529.14
1/9/2006 0:00,531.64
1/10/2006 0:00,531.60
1/11/2006 0:00,533.18
1/12/2006 0:00,529.63
1/13/2006 0:00,529.36
1/16/2006 0:00,529.36
1/17/2006 0:00,526.93
1/18/2006 0:00,524.54
1/19/2006 0:00,527.44
1/20/2006 0:00,516.09
1/23/2006 0:00,516.11
1/24/2006 0:00,518.25
1/25/2006 0:00,516.74
1/26/2006 0:00,519.96
1/27/2006 0:00,523.61
1/30/2006 0:00,523.86
1/31/2006 0:00,522.45
2/1/2006 0:00,523.93
2/2/2006 0:00,519.38
2/3/2006 0:00,516.34
2/6/2006 0:00,515.46
2/7/2006 0:00,511.60
2/8/2006 0:00,516.10
2/9/2006 0:00,515.28
2/10/2006 0:00,516.76
2/13/2006 0:00,514.21
2/14/2006 0:00,519.67
2/15/2006 0:00,522.12
2/16/2006 0:00,525.47
2/17/2006 0:00,523.72
2/20/2006 0:00,523.72
2/21/2006 0:00,521.09
2/22/2006 0:00,524.81
2/23/2006 0:00,523.18
2/24/2006 0:00,523.56
2/27/2006 0:00,526.78
2/28/2006 0:00,520.82
3/1/2006 0:00,525.93
3/2/2006 0:00,524.83
3/3/2006 0:00,523.99
3/6/2006 0:00,520.69
3/7/2006 0:00,518.84
3/8/2006 0:00,520.19
3/9/2006 0:00,517.25
3/10/2006 0:00,520.69
3/13/2006 0:00,521.36
3/14/2006 0:00,526.63
3/15/2006 0:00,528.97
3/16/2006 0:00,528.49
3/17/2006 0:00,530.25
3/20/2006 0:00,530.47
3/21/2006 0:00,527.05
3/22/2006 0:00,529.73
3/23/2006 0:00,528.41
3/24/2006 0:00,529.08
3/27/2006 0:00,528.19
3/28/2006 0:00,525.19
3/29/2006 0:00,529.92
3/30/2006 0:00,529.84
3/31/2006 0:00,528.04
4/3/2006 0:00,528.26
4/4/2006 0:00,530.46
4/5/2006 0:00,532.15
4/6/2006 0:00,532.15
4/7/2006 0:00,527.24
4/10/2006 0:00,526.88
4/11/2006 0:00,522.95
4/12/2006 0:00,523.89
4/13/2006 0:00,524.44
4/14/2006 0:00,524.44
4/17/2006 0:00,521.30
4/18/2006 0:00,529.41
4/19/2006 0:00,530.97
4/20/2006 0:00,531.96
4/21/2006 0:00,530.37
4/24/2006 0:00,529.14
4/25/2006 0:00,527.14
4/26/2006 0:00,528.34
4/27/2006 0:00,529.54
4/28/2006 0:00,527.04
5/1/2006 0:00,524.93
5/2/2006 0:00,526.49
5/3/2006 0:00,524.53
5/4/2006 0:00,527.17
5/5/2006 0:00,532.53
5/8/2006 0:00,532.87
5/9/2006 0:00,532.11
5/10/2006 0:00,530.30
5/11/2006 0:00,523.32
5/12/2006 0:00,518.00
5/15/2006 0:00,519.40
5/16/2006 0:00,518.04
5/17/2006 0:00,510.39
5/18/2006 0:00,507.00
5/19/2006 0:00,508.43
5/22/2006 0:00,505.37
5/23/2006 0:00,502.93
5/24/2006 0:00,504.63
5/25/2006 0:00,510.02
5/26/2006 0:00,512.50
5/29/2006 0:00,512.50
5/30/2006 0:00,504.50
5/31/2006 0:00,508.45
6/1/2006 0:00,515.24
6/2/2006 0:00,515.25
6/5/2006 0:00,505.55
