jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|rlg_price:n,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|date_weekend:radius,  modelParams|sensorParams|encoders|date_timeOfDay:radius,  modelParams|sensorParams|encoders|date_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1, 30, 180, 360]:window=1000:field=rlg_price,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1, 30, 180, 360]:window=1000:field=rlg_price, 
1013,  2217,  completed,  eof,  2015-05-31 17:15:28,  2015-05-31 17:17:03,  95,  modelParams|clParams|alpha_0.06004.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|date_timeOfDay:radius_7.975.modelParams|sensorParams|encoders|_classifierInput|n_225.modelParams|spParams|synPermInactiveDec_0.06012,  5932,  0.06004,  11,  16,  None,  3,  None,  7.975,  None,  225,  0.06012,  199.053717348,  25.8960769507, 
1013,  2218,  completed,  eof,  2015-05-31 17:15:41,  2015-05-31 17:17:18,  97,  modelParams|clParams|alpha_0.06004.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_225.modelParams|spParams|synPermInactiveDec_0.06012,  5932,  0.06004,  11,  16,  None,  3,  1,  None,  None,  225,  0.06012,  136.347435968,  17.738245439, 
1013,  2219,  completed,  eof,  2015-05-31 17:16:38,  2015-05-31 17:18:40,  122,  modelParams|clParams|alpha_0.06004.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|rlg_price:n_222.modelParams|sensorParams|encoders|_classifierInput|n_225.modelParams|spParams|synPermInactiveDec_0.06012,  5932,  0.06004,  11,  16,  222,  3,  None,  None,  None,  225,  0.06012,  120.187462735,  15.6358988165, 
1013,  2220,  completed,  eof,  2015-05-31 17:17:03,  2015-05-31 17:18:40,  97,  modelParams|clParams|alpha_0.0125875.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|date_dayOfWeek:radius_1.625.modelParams|sensorParams|encoders|_classifierInput|n_459.modelParams|spParams|synPermInactiveDec_0.0127625,  5932,  0.0125875,  10,  12,  None,  2,  None,  None,  1.625,  459,  0.0127625,  126.123744314,  16.4081848437, 
1013,  2221,  completed,  eof,  2015-05-31 17:17:14,  2015-05-31 17:19:05,  111,  modelParams|clParams|alpha_0.0125875.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|date_timeOfDay:radius_4.8125.modelParams|sensorParams|encoders|_classifierInput|n_459.modelParams|spParams|synPermInactiveDec_0.0127625,  5932,  0.0125875,  10,  12,  None,  2,  None,  4.8125,  None,  459,  0.0127625,  123.5190862,  16.0693294439, 
1013,  2222,  completed,  eof,  2015-05-31 17:17:18,  2015-05-31 17:19:06,  108,  modelParams|clParams|alpha_0.0125875.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_459.modelParams|spParams|synPermInactiveDec_0.0127625,  5932,  0.0125875,  10,  12,  None,  2,  1,  None,  None,  459,  0.0127625,  138.437908539,  18.0102073962, 
1013,  2223,  completed,  eof,  2015-05-31 17:18:40,  2015-05-31 17:20:44,  124,  modelParams|clParams|alpha_0.0125875.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|rlg_price:n_84.modelParams|sensorParams|encoders|_classifierInput|n_459.modelParams|spParams|synPermInactiveDec_0.0127625,  5932,  0.0125875,  10,  12,  84,  2,  None,  None,  None,  459,  0.0127625,  117.695570715,  15.3117138258, 
1013,  2234,  completed,  eof,  2015-05-31 17:18:40,  2015-05-31 17:20:12,  92,  modelParams|clParams|alpha_0.0357785714286.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|date_dayOfWeek:radius_2.78571428571.modelParams|sensorParams|encoders|_classifierInput|n_345.modelParams|spParams|synPermInactiveDec_0.0857571428571,  5932,  0.0357785714286,  11,  15,  None,  5,  None,  None,  2.78571428571,  345,  0.0857571428571,  101.838877633,  13.2488227142, 
1013,  2235,  completed,  eof,  2015-05-31 17:19:05,  2015-05-31 17:20:46,  101,  modelParams|clParams|alpha_0.0357785714286.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|date_timeOfDay:radius_10.7678571429.modelParams|sensorParams|encoders|_classifierInput|n_345.modelParams|spParams|synPermInactiveDec_0.0857571428571,  5932,  0.0357785714286,  11,  15,  None,  5,  None,  10.7678571429,  None,  345,  0.0857571428571,  139.333673247,  18.126742732, 
1013,  2236,  completed,  eof,  2015-05-31 17:19:07,  2015-05-31 17:20:48,  101,  modelParams|clParams|alpha_0.0357785714286.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_345.modelParams|spParams|synPermInactiveDec_0.0857571428571,  5932,  0.0357785714286,  11,  15,  None,  5,  1,  None,  None,  345,  0.0857571428571,  136.633594537,  17.7754735019, 
1013,  2237,  completed,  eof,  2015-05-31 17:20:12,  2015-05-31 17:21:59,  107,  modelParams|clParams|alpha_0.0357785714286.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|rlg_price:n_450.modelParams|sensorParams|encoders|_classifierInput|n_345.modelParams|spParams|synPermInactiveDec_0.0857571428571,  5932,  0.0357785714286,  11,  15,  450,  5,  None,  None,  None,  345,  0.0857571428571,  67.7598844391,  8.81528466278, 
1013,  2238,  completed,  eof,  2015-05-31 17:20:44,  2015-05-31 17:21:57,  73,  modelParams|clParams|alpha_0.0875125.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|date_dayOfWeek:radius_5.375.modelParams|sensorParams|encoders|_classifierInput|n_90.modelParams|spParams|synPermInactiveDec_0.0376875,  5932,  0.0875125,  11,  14,  None,  2,  None,  None,  5.375,  90,  0.0376875,  100.897597243,  13.1263659737, 
1013,  2239,  completed,  eof,  2015-05-31 17:20:46,  2015-05-31 17:22:05,  79,  modelParams|clParams|alpha_0.0875125.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|date_timeOfDay:radius_1.9375.modelParams|sensorParams|encoders|_classifierInput|n_90.modelParams|spParams|synPermInactiveDec_0.0376875,  5932,  0.0875125,  11,  14,  None,  2,  None,  1.9375,  None,  90,  0.0376875,  104.848795445,  13.6404007482, 
1013,  2240,  completed,  eof,  2015-05-31 17:20:48,  2015-05-31 17:22:05,  77,  modelParams|clParams|alpha_0.0875125.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_90.modelParams|spParams|synPermInactiveDec_0.0376875,  5932,  0.0875125,  11,  14,  None,  2,  1,  None,  None,  90,  0.0376875,  127.327311654,  16.5647640469, 
